AwardsRowID,awardName,year,leagueID,personID,pointsWon,pointsMax,votesFirst,tie,notes,isShared
6294,Gold Glove,1973,AL,kaatji01,NULL,NULL,NULL,NULL,P,N
6295,Roberto Clemente Award,1973,ML,kalinal01,NULL,NULL,NULL,NULL,NULL,N
6296,Rookie of the Year,1973,NL,lopesda01,1.0,24.0,1.0,NULL,NULL,Y
6297,MVP,1973,NL,luzingr01,2.0,336.0,0.0,NULL,NULL,Y
6298,MVP,1973,NL,maddoga01,3.0,336.0,0.0,NULL,NULL,Y
6299,TSN Fireman of the Year,1973,NL,marshmi01,NULL,NULL,NULL,NULL,NULL,N
6300,Cy Young,1973,NL,marshmi01,54.0,120.0,9.0,NULL,NULL,Y
6301,MVP,1973,NL,marshmi01,93.0,336.0,0.0,NULL,NULL,Y
6302,Rookie of the Year,1973,NL,matthga01,NULL,NULL,NULL,NULL,NULL,N
6303,Rookie of the Year,1973,NL,matthga01,11.0,24.0,11.0,NULL,NULL,Y
6304,TSN Manager of the Year,1973,ML,mauchge01,NULL,NULL,NULL,NULL,NULL,N
6305,TSN All-Star,1973,AL,maybejo01,NULL,NULL,NULL,NULL,1B,N
6306,MVP,1973,AL,maybejo01,76.0,336.0,0.0,NULL,NULL,Y
6307,MVP,1973,AL,mayca01,3.0,336.0,0.0,NULL,NULL,Y
6308,MVP,1973,AL,mayda01,65.0,336.0,0.0,NULL,NULL,Y
6309,MVP,1973,NL,mayle01,9.0,336.0,0.0,NULL,NULL,Y
6310,MVP,1973,NL,mcgratu01,17.0,336.0,0.0,NULL,NULL,Y
6311,Rookie of the Year,1973,AL,medicdo01,2.0,24.0,2.0,NULL,NULL,Y
6312,Gold Glove,1973,NL,metzgro01,NULL,NULL,NULL,NULL,SS,N
6313,MVP,1973,NL,millafe01,12.0,336.0,0.0,NULL,NULL,Y
6314,Gold Glove,1973,NL,morgajo02,NULL,NULL,NULL,NULL,2B,N
6315,MVP,1973,NL,morgajo02,102.0,336.0,1.0,NULL,NULL,Y
6316,Gold Glove,1973,AL,munsoth01,NULL,NULL,NULL,NULL,C,N
6317,TSN All-Star,1973,AL,munsoth01,NULL,NULL,NULL,NULL,C,N
6318,MVP,1973,AL,munsoth01,43.0,336.0,0.0,NULL,NULL,Y
6319,TSN All-Star,1973,AL,murcebo01,NULL,NULL,NULL,NULL,OF,N
6320,MVP,1973,AL,murcebo01,53.0,336.0,0.0,NULL,NULL,Y
6321,MVP,1973,AL,nelsoda01,2.0,336.0,0.0,NULL,NULL,Y
6322,Cy Young,1973,NL,normafr01,3.0,120.0,0.0,NULL,NULL,Y
6323,MVP,1973,AL,northbi01,3.0,336.0,0.0,NULL,NULL,Y
6324,MVP,1973,NL,oliveal01,6.0,336.0,0.0,NULL,NULL,Y
6325,Gold Glove,1973,AL,otisam01,NULL,NULL,NULL,NULL,OF,N
6326,TSN All-Star,1973,AL,otisam01,NULL,NULL,NULL,NULL,OF,N
6327,MVP,1973,AL,otisam01,112.0,336.0,0.0,NULL,NULL,Y
6328,Cy Young Award,1973,AL,palmeji01,NULL,NULL,NULL,NULL,NULL,N
6329,TSN All-Star,1973,AL,palmeji01,NULL,NULL,NULL,NULL,RHP,N
6330,TSN Pitcher of the Year,1973,AL,palmeji01,NULL,NULL,NULL,NULL,NULL,N
6331,Cy Young,1973,AL,palmeji01,88.0,120.0,14.0,NULL,NULL,Y
6332,MVP,1973,AL,palmeji01,172.0,336.0,0.0,NULL,NULL,Y
6333,TSN All-Star,1973,NL,perezto01,NULL,NULL,NULL,NULL,1B,N
6334,MVP,1973,NL,perezto01,59.0,336.0,0.0,NULL,NULL,Y
6335,Cy Young,1973,AL,perryga01,1.0,120.0,0.0,NULL,NULL,Y
6336,MVP,1973,AL,perryga01,4.0,336.0,0.0,NULL,NULL,Y
6337,Rookie of the Year,1973,AL,porteda02,2.0,24.0,2.0,NULL,NULL,Y
6338,Gold Glove,1973,NL,raderdo02,NULL,NULL,NULL,NULL,3B,N
6339,Gold Glove,1973,AL,robinbr01,NULL,NULL,NULL,NULL,3B,N
6340,MVP,1973,AL,robinfr02,21.0,336.0,0.0,NULL,NULL,Y
6341,Rookie of the Year,1973,NL,rogerst01,3.0,24.0,3.0,NULL,NULL,Y
6342,MVP,1973,AL,rojasco01,5.0,336.0,0.0,NULL,NULL,Y
6343,Most Valuable Player,1973,NL,rosepe01,NULL,NULL,NULL,NULL,NULL,N
6344,TSN All-Star,1973,NL,rosepe01,NULL,NULL,NULL,NULL,OF,N
6345,MVP,1973,NL,rosepe01,274.0,336.0,12.0,NULL,NULL,Y
6346,TSN All-Star,1973,NL,russebi01,NULL,NULL,NULL,NULL,SS,N
6347,MVP,1973,NL,russebi01,1.0,336.0,0.0,NULL,NULL,Y
6348,Cy Young,1973,AL,ryanno01,62.0,120.0,9.0,NULL,NULL,Y
6349,MVP,1973,AL,ryanno01,20.0,336.0,0.0,NULL,NULL,Y
6350,Lou Gehrig Memorial Award,1973,ML,santoro01,NULL,NULL,NULL,NULL,NULL,N
6351,Gold Glove,1973,AL,scottge02,NULL,NULL,NULL,NULL,1B,N
6352,MVP,1973,AL,scottge02,25.0,336.0,0.0,NULL,NULL,Y
6353,Cy Young Award,1973,NL,seaveto01,NULL,NULL,NULL,NULL,NULL,N
6354,TSN All-Star,1973,NL,seaveto01,NULL,NULL,NULL,NULL,RHP,N
6355,Cy Young,1973,NL,seaveto01,71.0,120.0,10.0,NULL,NULL,Y
6356,MVP,1973,NL,seaveto01,57.0,336.0,0.0,NULL,NULL,Y
6357,MVP,1973,NL,simmote01,20.0,336.0,0.0,NULL,NULL,Y
6358,MVP,1973,NL,singlke01,52.0,336.0,0.0,NULL,NULL,Y
6359,Rookie of the Year,1973,NL,sosael01,2.0,24.0,2.0,NULL,NULL,Y
6360,Gold Glove,1973,AL,stanlmi01,NULL,NULL,NULL,NULL,OF,N
6361,MVP,1973,NL,stargwi01,250.0,336.0,10.0,NULL,NULL,Y
6362,Cy Young,1973,NL,suttodo01,7.0,120.0,0.0,NULL,NULL,Y
6363,MVP,1973,NL,watsobo01,7.0,336.0,0.0,NULL,NULL,Y
6364,MVP,1973,NL,willibi01,2.0,336.0,0.0,NULL,NULL,Y
6365,Cy Young,1973,AL,woodwi01,3.0,120.0,0.0,NULL,NULL,Y
6366,MVP,1973,AL,yastrca01,9.0,336.0,0.0,NULL,NULL,Y
6367,Rookie of the Year,1973,NL,ziskri01,0.0,24.0,0.0,NULL,NULL,Y
6368,TSN All-Star,1974,AL,allendi01,NULL,NULL,NULL,NULL,1B,N
6369,MVP,1974,AL,allendi01,8.0,336.0,0.0,NULL,NULL,Y
6370,TSN All-Star,1974,AL,bandosa01,NULL,NULL,NULL,NULL,3B,N
6371,MVP,1974,AL,bandosa01,143.0,336.0,3.0,NULL,NULL,Y
6372,Gold Glove,1974,AL,belanma01,NULL,NULL,NULL,NULL,SS,N
6373,MVP,1974,AL,belanma01,6.0,336.0,0.0,NULL,NULL,Y
6374,Gold Glove,1974,NL,benchjo01,NULL,NULL,NULL,NULL,C,N
6375,TSN All-Star,1974,NL,benchjo01,NULL,NULL,NULL,NULL,C,N
6376,MVP,1974,NL,benchjo01,141.0,336.0,0.0,NULL,NULL,Y
6377,Cy Young,1974,NL,billija01,8.0,120.0,0.0,NULL,NULL,Y
6378,MVP,1974,NL,billija01,4.0,336.0,0.0,NULL,NULL,Y
6379,Gold Glove,1974,AL,blairpa01,NULL,NULL,NULL,NULL,OF,N
6380,TSN All-Star,1974,AL,blairpa01,NULL,NULL,NULL,NULL,OF,N
6381,MVP,1974,AL,blairpa01,27.0,336.0,0.0,NULL,NULL,Y
6382,Gold Glove,1974,NL,bondsbo01,NULL,NULL,NULL,NULL,OF,N
6383,Rookie of the Year,1974,AL,brettge01,2.0,24.0,2.0,NULL,NULL,Y
6384,TSN All-Star,1974,NL,brocklo01,NULL,NULL,NULL,NULL,OF,N
6385,TSN Major League Player of the Year,1974,ML,brocklo01,NULL,NULL,NULL,NULL,NULL,N
6386,TSN Player of the Year,1974,NL,brocklo01,NULL,NULL,NULL,NULL,NULL,N
6387,MVP,1974,NL,brocklo01,233.0,336.0,8.0,NULL,NULL,Y
6388,MVP,1974,NL,bucknbi01,1.0,336.0,0.0,NULL,NULL,Y
6389,Rookie of the Year,1974,AL,burleri01,1.0,24.0,1.0,NULL,NULL,Y
6390,Most Valuable Player,1974,AL,burroje01,NULL,NULL,NULL,NULL,NULL,N
6391,TSN All-Star,1974,AL,burroje01,NULL,NULL,NULL,NULL,OF,N
6392,TSN Player of the Year,1974,AL,burroje01,NULL,NULL,NULL,NULL,NULL,N
6393,MVP,1974,AL,burroje01,248.0,336.0,10.0,NULL,NULL,Y
6394,MVP,1974,AL,busbyst01,3.0,336.0,0.0,NULL,NULL,Y
6395,TSN All-Star,1974,AL,campabe01,NULL,NULL,NULL,NULL,SS,N
6396,MVP,1974,AL,campabe01,23.0,336.0,0.0,NULL,NULL,Y
6397,Cy Young,1974,NL,caprabu01,1.0,120.0,0.0,NULL,NULL,Y
6398,MVP,1974,NL,caprabu01,3.0,336.0,0.0,NULL,NULL,Y
6399,TSN All-Star,1974,AL,carewro01,NULL,NULL,NULL,NULL,2B,N
6400,MVP,1974,AL,carewro01,70.0,336.0,0.0,NULL,NULL,Y
6401,Cy Young,1974,NL,carrocl02,2.0,120.0,0.0,NULL,NULL,Y
6402,MVP,1974,NL,cashda01,6.0,336.0,0.0,NULL,NULL,Y
6403,Gold Glove,1974,NL,cedence01,NULL,NULL,NULL,NULL,OF,N
6404,MVP,1974,NL,cedence01,4.0,336.0,0.0,NULL,NULL,Y
6405,MVP,1974,NL,ceyro01,1.0,336.0,0.0,NULL,NULL,Y
6406,Gold Glove,1974,NL,conceda01,NULL,NULL,NULL,NULL,SS,N
6407,TSN All-Star,1974,NL,conceda01,NULL,NULL,NULL,NULL,SS,N
6408,MVP,1974,NL,conceda01,5.0,336.0,0.0,NULL,NULL,Y
6409,TSN All-Star,1974,AL,cuellmi01,NULL,NULL,NULL,NULL,LHP,N
6410,Cy Young,1974,AL,cuellmi01,6.0,120.0,0.0,NULL,NULL,Y
6411,MVP,1974,AL,cuellmi01,42.0,336.0,0.0,NULL,NULL,Y
6412,TSN All-Star,1974,AL,davisto02,NULL,NULL,NULL,NULL,DH,N
6413,MVP,1974,AL,davisto02,6.0,336.0,0.0,NULL,NULL,Y
6414,Rookie of the Year,1974,AL,dentbu01,3.0,24.0,3.0,NULL,NULL,Y
6415,MVP,1974,AL,dobsopa01,1.0,336.0,0.0,NULL,NULL,Y
6416,World Series MVP,1974,ML,fingero01,NULL,NULL,NULL,NULL,NULL,N
6417,MVP,1974,AL,fingero01,21.0,336.0,0.0,NULL,NULL,Y
6418,TSN Fireman of the Year,1974,AL,forstte01,NULL,NULL,NULL,NULL,NULL,N
6419,MVP,1974,NL,garrra01,11.0,336.0,0.0,NULL,NULL,Y
6420,All-Star Game MVP,1974,ML,garvest01,NULL,NULL,NULL,NULL,NULL,N
6421,Gold Glove,1974,NL,garvest01,NULL,NULL,NULL,NULL,1B,N
6422,Most Valuable Player,1974,NL,garvest01,NULL,NULL,NULL,NULL,NULL,N
6423,TSN All-Star,1974,NL,garvest01,NULL,NULL,NULL,NULL,1B,N
6424,MVP,1974,NL,garvest01,270.0,336.0,13.0,NULL,NULL,Y
6425,Gold Glove,1974,NL,geronce01,NULL,NULL,NULL,NULL,OF,N
6426,Cy Young,1974,NL,giustda01,1.0,120.0,0.0,NULL,NULL,Y
6427,Babe Ruth Award,1974,AL,greendi01,NULL,NULL,NULL,NULL,2B,N
6428,Gold Glove,1974,AL,grichbo01,NULL,NULL,NULL,NULL,2B,N
6429,MVP,1974,AL,grichbo01,49.0,336.0,0.0,NULL,NULL,Y
6430,Rookie of the Year,1974,NL,grossgr01,7.0,24.0,7.0,NULL,NULL,Y
6431,TSN All-Star,1974,NL,gulledo01,NULL,NULL,NULL,NULL,LHP,N
6432,Cy Young,1974,NL,gulledo01,5.0,120.0,0.0,NULL,NULL,Y
6433,Rookie of the Year,1974,AL,hargrmi01,NULL,NULL,NULL,NULL,NULL,N
6434,Rookie of the Year,1974,AL,hargrmi01,16.0,24.0,16.0,NULL,NULL,Y
6435,MVP,1974,NL,hebneri01,2.0,336.0,0.0,NULL,NULL,Y
6436,MVP,1974,AL,hendeke01,12.0,336.0,0.0,NULL,NULL,Y
6437,Cy Young,1974,AL,hillejo01,1.0,120.0,0.0,NULL,NULL,Y
6438,MVP,1974,AL,hillejo01,11.0,336.0,0.0,NULL,NULL,Y
6439,Cy Young,1974,NL,hraboal01,9.0,120.0,0.0,NULL,NULL,Y
6440,MVP,1974,NL,hraboal01,4.0,336.0,0.0,NULL,NULL,Y
6441,Cy Young Award,1974,AL,hunteca01,NULL,NULL,NULL,NULL,NULL,N
6442,TSN All-Star,1974,AL,hunteca01,NULL,NULL,NULL,NULL,RHP,N
6443,TSN Pitcher of the Year,1974,AL,hunteca01,NULL,NULL,NULL,NULL,NULL,N
6444,Cy Young,1974,AL,hunteca01,90.0,120.0,12.0,NULL,NULL,Y
6445,MVP,1974,AL,hunteca01,107.0,336.0,1.0,NULL,NULL,Y
6446,MVP,1974,AL,jacksre01,119.0,336.0,1.0,NULL,NULL,Y
6447,Cy Young,1974,AL,jenkife01,75.0,120.0,10.0,NULL,NULL,Y
6448,MVP,1974,AL,jenkife01,118.0,336.0,3.0,NULL,NULL,Y
6449,Gold Glove,1974,AL,kaatji01,NULL,NULL,NULL,NULL,P,N
6450,MVP,1974,AL,lylesp01,7.0,336.0,0.0,NULL,NULL,Y
6451,MVP,1974,AL,maddoel01,59.0,336.0,0.0,NULL,NULL,Y
6452,Rookie of the Year,1974,NL,madlobi01,1.0,24.0,1.0,NULL,NULL,Y
6453,Cy Young Award,1974,NL,marshmi01,NULL,NULL,NULL,NULL,NULL,N
6454,TSN Fireman of the Year,1974,NL,marshmi01,NULL,NULL,NULL,NULL,NULL,N
6455,TSN Pitcher of the Year,1974,NL,marshmi01,NULL,NULL,NULL,NULL,NULL,N
6456,Cy Young,1974,NL,marshmi01,96.0,120.0,17.0,NULL,NULL,Y
6457,MVP,1974,NL,marshmi01,146.0,336.0,1.0,NULL,NULL,Y
6458,Rookie of the Year,1974,NL,mcbriba01,NULL,NULL,NULL,NULL,NULL,N
6459,MVP,1974,NL,mcbriba01,2.0,336.0,0.0,NULL,NULL,Y
6460,Rookie of the Year,1974,NL,mcbriba01,16.0,24.0,16.0,NULL,NULL,Y
6461,Cy Young,1974,NL,mcgloly01,1.0,120.0,0.0,NULL,NULL,Y
6462,MVP,1974,NL,mcgloly01,2.0,336.0,0.0,NULL,NULL,Y
6463,MVP,1974,AL,mcraeha01,3.0,336.0,0.0,NULL,NULL,Y
6464,Gold Glove,1974,NL,messean01,NULL,NULL,NULL,NULL,P,N
6465,TSN All-Star,1974,NL,messean01,NULL,NULL,NULL,NULL,RHP,N
6466,Cy Young,1974,NL,messean01,66.0,120.0,5.0,NULL,NULL,Y
6467,MVP,1974,NL,messean01,4.0,336.0,0.0,NULL,NULL,Y
6468,MVP,1974,AL,moneydo01,5.0,336.0,0.0,NULL,NULL,Y
6469,Gold Glove,1974,NL,morgajo02,NULL,NULL,NULL,NULL,2B,N
6470,TSN All-Star,1974,NL,morgajo02,NULL,NULL,NULL,NULL,2B,N
6471,MVP,1974,NL,morgajo02,72.0,336.0,0.0,NULL,NULL,Y
6472,Gold Glove,1974,AL,munsoth01,NULL,NULL,NULL,NULL,C,N
6473,TSN All-Star,1974,AL,munsoth01,NULL,NULL,NULL,NULL,C,N
6474,MVP,1974,AL,munsoth01,6.0,336.0,0.0,NULL,NULL,Y
6475,MVP,1974,AL,murcebo01,10.0,336.0,0.0,NULL,NULL,Y
6476,MVP,1974,AL,murphto02,3.0,336.0,0.0,NULL,NULL,Y
6477,Cy Young,1974,NL,niekrph01,15.0,120.0,1.0,NULL,NULL,Y
6478,MVP,1974,NL,oliveal01,87.0,336.0,0.0,NULL,NULL,Y
6479,Gold Glove,1974,AL,otisam01,NULL,NULL,NULL,NULL,OF,N
6480,Cy Young,1974,AL,perryga01,8.0,120.0,1.0,NULL,NULL,Y
6481,MVP,1974,AL,perryga01,18.0,336.0,0.0,NULL,NULL,Y
6482,MVP,1974,AL,pinielo01,8.0,336.0,0.0,NULL,NULL,Y
6483,Gold Glove,1974,NL,raderdo02,NULL,NULL,NULL,NULL,3B,N
6484,MVP,1974,AL,randlle01,10.0,336.0,0.0,NULL,NULL,Y
6485,Gold Glove,1974,AL,robinbr01,NULL,NULL,NULL,NULL,3B,N
6486,MVP,1974,AL,robinbr01,30.0,336.0,0.0,NULL,NULL,Y
6487,Gold Glove,1974,AL,rudijo01,NULL,NULL,NULL,NULL,OF,N
6488,TSN All-Star,1974,AL,rudijo01,NULL,NULL,NULL,NULL,OF,N
6489,MVP,1974,AL,rudijo01,161.0,336.0,5.0,NULL,NULL,Y
6490,Cy Young,1974,AL,ryanno01,28.0,120.0,1.0,NULL,NULL,Y
6491,MVP,1974,AL,ryanno01,24.0,336.0,0.0,NULL,NULL,Y
6492,TSN All-Star,1974,NL,schmimi01,NULL,NULL,NULL,NULL,3B,N
6493,MVP,1974,NL,schmimi01,136.0,336.0,0.0,NULL,NULL,Y
6494,Gold Glove,1974,AL,scottge02,NULL,NULL,NULL,NULL,1B,N
6495,MVP,1974,AL,scottge02,2.0,336.0,0.0,NULL,NULL,Y
6496,MVP,1974,NL,simmote01,7.0,336.0,0.0,NULL,NULL,Y
6497,MVP,1974,NL,smithre06,39.0,336.0,0.0,NULL,NULL,Y
6498,Lou Gehrig Memorial Award,1974,ML,stargwi01,NULL,NULL,NULL,NULL,NULL,N
6499,Roberto Clemente Award,1974,ML,stargwi01,NULL,NULL,NULL,NULL,NULL,N
6500,MVP,1974,NL,stargwi01,43.0,336.0,0.0,NULL,NULL,Y
6501,MVP,1974,NL,stennre01,2.0,336.0,0.0,NULL,NULL,Y
6502,Rookie of the Year,1974,AL,sundbji01,1.0,24.0,1.0,NULL,NULL,Y
6503,Cy Young,1974,NL,suttodo01,12.0,120.0,1.0,NULL,NULL,Y
6504,Hutch Award,1974,ML,thompda01,NULL,NULL,NULL,NULL,NULL,N
6505,Cy Young,1974,AL,tiantlu01,8.0,120.0,0.0,NULL,NULL,Y
6506,MVP,1974,AL,tiantlu01,41.0,336.0,0.0,NULL,NULL,Y
6507,TSN Manager of the Year,1974,ML,virdobi01,NULL,NULL,NULL,NULL,NULL,N
6508,TSN All-Star,1974,NL,wynnji01,NULL,NULL,NULL,NULL,OF,N
6509,MVP,1974,NL,wynnji01,137.0,336.0,0.0,NULL,NULL,Y
6510,MVP,1974,AL,yastrca01,14.0,336.0,0.0,NULL,NULL,Y
6511,TSN All-Star,1974,NL,ziskri01,NULL,NULL,NULL,NULL,OF,N
6512,MVP,1974,NL,ziskri01,54.0,336.0,0.0,NULL,NULL,Y
6513,MVP,1975,AL,baylodo01,6.0,336.0,0.0,NULL,NULL,Y
6514,Gold Glove,1975,AL,belanma01,NULL,NULL,NULL,NULL,SS,N
6515,Gold Glove,1975,NL,benchjo01,NULL,NULL,NULL,NULL,C,N
6516,Lou Gehrig Memorial Award,1975,ML,benchjo01,NULL,NULL,NULL,NULL,NULL,N
6517,TSN All-Star,1975,NL,benchjo01,NULL,NULL,NULL,NULL,C,N
6518,MVP,1975,NL,benchjo01,117.0,336.0,0.0,NULL,NULL,Y
6519,Gold Glove,1975,AL,blairpa01,NULL,NULL,NULL,NULL,OF,N
6520,Cy Young,1975,AL,bluevi01,2.0,120.0,0.0,NULL,NULL,Y
6521,MVP,1975,AL,bondsbo01,1.0,336.0,0.0,NULL,NULL,Y
6522,TSN All-Star,1975,NL,bowala01,NULL,NULL,NULL,NULL,SS,N
6523,MVP,1975,NL,bowala01,3.0,336.0,0.0,NULL,NULL,Y
6524,MVP,1975,AL,brettge01,37.0,336.0,0.0,NULL,NULL,Y
6525,Roberto Clemente Award,1975,ML,brocklo01,NULL,NULL,NULL,NULL,NULL,N
6526,MVP,1975,NL,brocklo01,6.0,336.0,0.0,NULL,NULL,Y
6527,MVP,1975,AL,burleri01,28.0,336.0,0.0,NULL,NULL,Y
6528,MVP,1975,AL,campabe01,6.0,336.0,0.0,NULL,NULL,Y
6529,TSN All-Star,1975,AL,carewro01,NULL,NULL,NULL,NULL,2B,N
6530,MVP,1975,AL,carewro01,54.0,336.0,0.0,NULL,NULL,Y
6531,Rookie of the Year,1975,NL,cartega01,9.0,24.0,9.0,NULL,NULL,Y
6532,MVP,1975,NL,cashda01,26.0,336.0,0.0,NULL,NULL,Y
6533,Gold Glove,1975,NL,cedence01,NULL,NULL,NULL,NULL,OF,N
6534,MVP,1975,NL,ceyro01,11.0,336.0,0.0,NULL,NULL,Y
6535,Gold Glove,1975,NL,conceda01,NULL,NULL,NULL,NULL,SS,N
6536,MVP,1975,AL,doylede01,5.0,336.0,0.0,NULL,NULL,Y
6537,Rookie of the Year,1975,NL,eastwra01,1.0,24.0,1.0,NULL,NULL,Y
6538,Cy Young,1975,AL,fingero01,25.0,120.0,2.0,NULL,NULL,Y
6539,MVP,1975,AL,fingero01,129.0,336.0,2.0,NULL,NULL,Y
6540,Gold Glove,1975,NL,garvest01,NULL,NULL,NULL,NULL,1B,N
6541,TSN All-Star,1975,NL,garvest01,NULL,NULL,NULL,NULL,1B,N
6542,MVP,1975,NL,garvest01,50.0,336.0,0.0,NULL,NULL,Y
6543,Gold Glove,1975,NL,geronce01,NULL,NULL,NULL,NULL,OF,N
6544,TSN Fireman of the Year,1975,AL,gossari01,NULL,NULL,NULL,NULL,NULL,N
6545,Cy Young,1975,AL,gossari01,2.0,120.0,0.0,NULL,NULL,Y
6546,MVP,1975,AL,gossari01,11.0,336.0,0.0,NULL,NULL,Y
6547,Gold Glove,1975,AL,grichbo01,NULL,NULL,NULL,NULL,2B,N
6548,Cy Young,1975,NL,gulledo01,1.0,120.0,0.0,NULL,NULL,Y
6549,TSN All-Star,1975,AL,harrato01,NULL,NULL,NULL,NULL,SS,N
6550,MVP,1975,AL,harrato01,16.0,336.0,0.0,NULL,NULL,Y
6551,TSN All-Star,1975,AL,hortowi01,NULL,NULL,NULL,NULL,DH,N
6552,TSN Fireman of the Year,1975,NL,hraboal01,NULL,NULL,NULL,NULL,NULL,N
6553,Cy Young,1975,NL,hraboal01,33.0,120.0,2.0,NULL,NULL,Y
6554,MVP,1975,NL,hraboal01,66.0,336.0,0.0,NULL,NULL,Y
6555,Cy Young,1975,AL,hunteca01,74.0,120.0,7.0,NULL,NULL,Y
6556,MVP,1975,AL,hunteca01,31.0,336.0,0.0,NULL,NULL,Y
6557,TSN All-Star,1975,AL,jacksre01,NULL,NULL,NULL,NULL,OF,N
6558,MVP,1975,AL,jacksre01,118.0,336.0,0.0,NULL,NULL,Y
6559,TSN Manager of the Year,1975,ML,johnsda01,NULL,NULL,NULL,NULL,NULL,N
6560,TSN All-Star,1975,NL,jonesra01,NULL,NULL,NULL,NULL,LHP,N
6561,Cy Young,1975,NL,jonesra01,80.0,120.0,7.0,NULL,NULL,Y
6562,MVP,1975,NL,jonesra01,54.0,336.0,0.0,NULL,NULL,Y
6563,Gold Glove,1975,AL,kaatji01,NULL,NULL,NULL,NULL,P,N
6564,TSN All-Star,1975,AL,kaatji01,NULL,NULL,NULL,NULL,LHP,N
6565,Cy Young,1975,AL,kaatji01,7.0,120.0,0.0,NULL,NULL,Y
6566,MVP,1975,AL,kaatji01,2.0,336.0,0.0,NULL,NULL,Y
6567,MVP,1975,NL,kingmda01,9.0,336.0,0.0,NULL,NULL,Y
6568,MVP,1975,AL,leebi03,5.0,336.0,0.0,NULL,NULL,Y
6569,MVP,1975,AL,lindbpa01,7.0,336.0,0.0,NULL,NULL,Y
6570,TSN All-Star,1975,NL,luzingr01,NULL,NULL,NULL,NULL,OF,N
6571,MVP,1975,NL,luzingr01,154.0,336.0,0.0,NULL,NULL,Y
6572,Gold Glove,1975,AL,lynnfr01,NULL,NULL,NULL,NULL,OF,N
6573,Most Valuable Player,1975,AL,lynnfr01,NULL,NULL,NULL,NULL,NULL,N
6574,Rookie of the Year,1975,AL,lynnfr01,NULL,NULL,NULL,NULL,NULL,N
6575,TSN All-Star,1975,AL,lynnfr01,NULL,NULL,NULL,NULL,OF,N
6576,TSN Player of the Year,1975,AL,lynnfr01,NULL,NULL,NULL,NULL,NULL,N
6577,MVP,1975,AL,lynnfr01,326.0,336.0,22.0,NULL,NULL,Y
6578,Rookie of the Year,1975,AL,lynnfr01,23.5,24.0,23.5,NULL,NULL,Y
6579,Gold Glove,1975,NL,maddoga01,NULL,NULL,NULL,NULL,OF,N
6580,All-Star Game MVP,1975,ML,madlobi01,NULL,NULL,NULL,Y,NULL,N
6581,TSN All-Star,1975,NL,madlobi01,NULL,NULL,NULL,NULL,3B,N
6582,MVP,1975,NL,madlobi01,45.0,336.0,0.0,NULL,NULL,Y
6583,All-Star Game MVP,1975,ML,matlajo01,NULL,NULL,NULL,Y,NULL,N
6584,TSN All-Star,1975,AL,maybejo01,NULL,NULL,NULL,NULL,1B,N
6585,MVP,1975,AL,maybejo01,157.0,336.0,0.0,NULL,NULL,Y
6586,MVP,1975,AL,mayle01,2.0,336.0,0.0,NULL,NULL,Y
6587,Gold Glove,1975,NL,messean01,NULL,NULL,NULL,NULL,P,N
6588,Cy Young,1975,NL,messean01,1.0,120.0,0.0,NULL,NULL,Y
6589,MVP,1975,NL,messean01,1.0,336.0,0.0,NULL,NULL,Y
6590,MVP,1975,NL,montawi01,1.0,336.0,0.0,NULL,NULL,Y
6591,Rookie of the Year,1975,NL,montejo01,NULL,NULL,NULL,NULL,NULL,N
6592,Cy Young,1975,NL,montejo01,2.0,120.0,0.0,NULL,NULL,Y
6593,Rookie of the Year,1975,NL,montejo01,12.0,24.0,12.0,NULL,NULL,Y
6594,Gold Glove,1975,NL,morgajo02,NULL,NULL,NULL,NULL,2B,N
6595,Most Valuable Player,1975,NL,morgajo02,NULL,NULL,NULL,NULL,NULL,N
6596,TSN All-Star,1975,NL,morgajo02,NULL,NULL,NULL,NULL,2B,N
6597,TSN Major League Player of the Year,1975,ML,morgajo02,NULL,NULL,NULL,NULL,NULL,N
6598,TSN Player of the Year,1975,NL,morgajo02,NULL,NULL,NULL,NULL,NULL,N
6599,MVP,1975,NL,morgajo02,321.0,336.0,21.0,NULL,NULL,Y
6600,Gold Glove,1975,AL,munsoth01,NULL,NULL,NULL,NULL,C,N
6601,TSN All-Star,1975,AL,munsoth01,NULL,NULL,NULL,NULL,C,N
6602,MVP,1975,AL,munsoth01,69.0,336.0,0.0,NULL,NULL,Y
6603,TSN All-Star,1975,AL,nettlgr01,NULL,NULL,NULL,NULL,3B,N
6604,Hutch Award,1975,ML,nolanga01,NULL,NULL,NULL,NULL,NULL,N
6605,TSN All-Star,1975,NL,oliveal01,NULL,NULL,NULL,NULL,OF,N
6606,Cy Young Award,1975,AL,palmeji01,NULL,NULL,NULL,NULL,NULL,N
6607,TSN All-Star,1975,AL,palmeji01,NULL,NULL,NULL,NULL,RHP,N
6608,TSN Pitcher of the Year,1975,AL,palmeji01,NULL,NULL,NULL,NULL,NULL,N
6609,Cy Young,1975,AL,palmeji01,98.0,120.0,15.0,NULL,NULL,Y
6610,MVP,1975,AL,palmeji01,82.0,336.0,0.0,NULL,NULL,Y
6611,TSN All-Star,1975,NL,parkeda01,NULL,NULL,NULL,NULL,OF,N
6612,MVP,1975,NL,parkeda01,120.0,336.0,0.0,NULL,NULL,Y
6613,Rookie of the Year,1975,NL,parrila01,1.0,24.0,1.0,NULL,NULL,Y
6614,MVP,1975,NL,perezto01,18.0,336.0,0.0,NULL,NULL,Y
